SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_YEAR
100116,0,Cash loans,M,N,Y,1,134000.0,405000.0,11600.0,420000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9209,-956,-5736,-2303,,2,0.44301472513628853,0.3630103515936213,0.6959489179632716,1,1,-2526,3
100117,0,Cash loans,M,Y,Y,2,30000.0,125000.0,7200.0,125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16914,-1373,-7607,-3960,,2,,0.16223661374981993,0.5585066333815677,0,0,-60,0
100118,0,Cash loans,F,N,Y,2,279450.0,1560000.0,56200.0,1500000.0,Pensioner,Higher education,Civil marriage,House / apartment,-16514,365243,-1439,-179,,3,,0.4749204943450557,0.6957921147799128,0,0,-2517,1
100119,0,Cash loans,M,Y,Y,0,113000.0,495000.0,19200.0,485000.0,Working,Incomplete higher,Married,House / apartment,-15191,-1271,-7322,-5493,Laborers,2,,0.7334434407903315,0.6787821122676498,0,0,-738,1
100120,0,Cash loans,F,N,Y,2,110000.0,520000.0,17200.0,490000.0,Working,Secondary / secondary special,Married,House / apartment,-18962,-610,-5171,-1292,Managers,2,,0.3463513691312606,0.5054467745868464,0,0,-414,1
100121,0,Cash loans,M,N,Y,1,141000.0,395000.0,20400.0,340000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21839,-392,-2237,-5805,Laborers,1,,0.2835266934265862,,0,0,-317,0
100122,0,Cash loans,M,N,Y,0,121000.0,230000.0,10700.0,230000.0,Working,Secondary / secondary special,Married,House / apartment,-18683,-1665,-1373,-933,Core staff,2,0.5054183258777002,0.7810856921104712,0.5106707629695884,0,0,-343,4
100123,0,Cash loans,F,N,N,0,58000.0,115000.0,5400.0,105000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13214,-725,-3961,-4717,Drivers,3,,0.44104721523288876,0.4734145417870849,0,0,-956,3
100124,0,Cash loans,F,N,Y,1,113000.0,245000.0,13200.0,210000.0,Working,Secondary / secondary special,Married,House / apartment,-10297,-179,-3695,-3343,Laborers,2,,0.5070622553141466,,0,0,-411,2
100125,0,Cash loans,F,N,N,2,105000.0,460000.0,28700.0,430000.0,Working,Secondary / secondary special,Married,House / apartment,-11485,-1658,-3867,-4077,Accountants,1,0.576170198364678,0.7451843974512722,0.35931397974870466,0,0,-607,1
100126,0,Cash loans,F,Y,N,0,352000.0,1055000.0,54400.0,935000.0,Working,Secondary / secondary special,Married,With parents,-19532,-2850,-1536,-2808,Laborers,1,,0.4509354748395913,0.44244922123503544,0,0,-311,4
100127,0,Cash loans,M,N,N,0,143000.0,440000.0,24600.0,400000.0,Working,Secondary / secondary special,Married,House / apartment,-14363,-105,-213,-174,Managers,1,0.4135323929060617,0.6896951911725677,0.3808368156608103,0,0,-1573,1
100128,0,Cash loans,M,Y,Y,0,212000.0,690000.0,29100.0,685000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-18672,365243,-219,-3876,,2,,0.4344912655584435,0.7103819983354296,0,0,-338,2
100129,0,Cash loans,F,Y,N,2,109000.0,350000.0,17300.0,325000.0,State servant,Secondary / secondary special,Married,With parents,-12794,-741,-996,-4550,Drivers,2,,0.5550831100585544,0.5631377681964986,0,0,-2794,1
100130,0,Cash loans,F,N,Y,2,192000.0,1100000.0,40800.0,980000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10985,-393,-5768,-3357,Core staff,2,,0.6160645892169613,,0,0,-194,3
100131,0,Revolving loans,F,Y,Y,0,337500.0,1135000.0,91100.0,970000.0,Commercial associate,Higher education,Married,House / apartment,-16178,-2172,-4169,-1032,Core staff,2,0.08695124022193755,0.4728384264870598,,0,0,-2431,3
100132,0,Cash loans,F,Y,Y,0,79000.0,310000.0,17800.0,310000.0,Working,Secondary / secondary special,Married,House / apartment,-17378,-3898,-6912,-994,Sales staff,2,,0.583600643482504,0.35416487011842623,0,0,-1144,1
100133,1,Cash loans,F,N,N,2,153000.0,690000.0,31800.0,655000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15306,-363,-326,-110,Laborers,3,,0.4070406166467556,0.3163725523010072,1,1,-4411,4
100134,0,Cash loans,F,Y,Y,1,47000.0,280000.0,14900.0,280000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10085,-3287,-473,-1854,,2,,0.47987047525311044,,0,0,-625,4
100135,0,Cash loans,M,Y,N,2,366000.0,1790000.0,81700.0,1655000.0,Working,Secondary / secondary special,Married,House / apartment,-21425,-603,-990,-200,Drivers,2,0.6892549323617725,0.546314800962335,0.2779780232776123,0,0,-333,0
100136,1,Cash loans,F,Y,Y,1,204850.0,885000.0,54800.0,910000.0,Working,Lower secondary,Married,House / apartment,-22617,-388,-2788,-277,Laborers,2,0.37277379731367055,0.28689464861592956,0.22855840913777214,0,0,-131,2
100137,0,Cash loans,F,Y,N,0,89000.0,275000.0,11500.0,290000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12646,-5844,-6194,-1432,Drivers,2,,0.3926468172876165,0.43745487404902794,1,1,-509,1
100138,0,Cash loans,M,Y,N,1,83000.0,460000.0,18000.0,460000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19290,-2747,-3398,-5821,Sales staff,1,,0.17168203323886094,0.5236638816955316,0,0,-883,2
100139,0,Cash loans,F,N,N,0,243000.00000000003,1190000.0,65200.0,1095000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15971,-803,-3059,-5240,Sales staff,2,,0.4389877356626116,0.5074323826976861,0,0,-117,5
100140,0,Cash loans,M,Y,Y,1,58000.0,135000.0,7500.0,130000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-12268,365243,-1000,-3540,,1,0.3095868161595295,0.5819226298151245,0.612544175954382,0,0,-348,0
100141,0,Cash loans,M,N,N,0,119000.0,570000.0,36500.0,585000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15240,365243,-374,-5960,,2,0.5944260880080557,0.2726246604905451,0.451873717028453,0,0,-40,3
100142,0,Cash loans,F,Y,N,2,83000.0,165000.0,8300.0,160000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21436,-1548,-1968,-3399,Sales staff,2,,0.6444000089840594,0.5686918372746641,1,0,-196,1
100143,0,Revolving loans,F,N,Y,2,96000.0,510000.0,27100.0,460000.0,Working,Secondary / secondary special,Married,House / apartment,-19081,-1438,-381,-1039,Cooking staff,2,,0.7111515797878207,0.5125295596373307,0,0,-324,2
100144,0,Cash loans,F,N,Y,0,94000.0,490000.0,40000.0,425000.0,Working,Secondary / secondary special,Married,House / apartment,-12610,-268,-2330,-4056,Laborers,1,0.8552193206770734,0.5824887287409758,0.6833264379532078,1,1,-1774,0
100145,0,Cash loans,F,N,N,0,132000.0,675000.0,23100.0,650000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12622,-5134,-744,-357,Laborers,2,0.6158887546277274,0.5321307338616207,0.21670520669760998,0,0,-486,1
100146,0,Cash loans,F,N,Y,0,167000.0,700000.0,44500.0,675000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16068,-1546,-1866,-2255,Sales staff,2,,0.6546384090824323,,0,0,-50,4
100147,0,Cash loans,F,N,N,1,183600.0,435000.0,20500.0,440000.0,Working,Higher education,Married,House / apartment,-20955,-2424,-4934,-5043,Laborers,2,,0.14957761155373964,,0,0,-284,2
100148,1,Cash loans,F,Y,Y,1,106000.0,615000.0,30700.0,590000.0,Commercial associate,Incomplete higher,Married,House / apartment,-18171,-2906,-4725,-2203,,3,,0.3914738500811722,0.31929174642226443,2,1,-37,1
100149,0,Cash loans,F,N,Y,2,90000.0,340000.0,20400.0,355000.0,Working,Secondary / secondary special,Married,House / apartment,-19850,-1533,-3988,-5065,Sales staff,2,0.7729421597695956,0.7321235829125877,0.7051494684185026,0,0,-1017,3
100150,0,Cash loans,F,N,Y,0,66000.0,255000.0,6400.0,265000.0,Working,Secondary / secondary special,Married,House / apartment,-13054,-757,-6349,-5093,Laborers,1,0.5220189358898633,0.5054111368936453,,2,2,-1379,3
100151,0,Cash loans,M,Y,Y,0,141750.0,625000.0,37100.0,640000.0,Working,Higher education,Civil marriage,House / apartment,-12384,-1421,-18563,-454,Drivers,2,,0.4283687715006061,0.7977865872961295,0,0,-1828,3
100152,0,Cash loans,F,Y,Y,0,169000.0,555000.0,37100.0,535000.0,Working,Secondary / secondary special,Married,House / apartment,-11745,-5113,-2441,-5346,Accountants,2,,0.5029634592729418,0.4096242330604265,0,0,-203,2
100153,0,Cash loans,F,Y,N,0,153000.0,700000.0,31500.0,605000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21631,-2967,-1742,-3013,Cleaning staff,2,0.4660715878266258,0.4946398211933588,0.7962534781652936,0,0,-232,3
100154,0,Cash loans,F,N,Y,0,301000.0,1400000.0,80700.0,1430000.0,Working,Secondary / secondary special,Widow,House / apartment,-16699,-9861,-3602,-5675,Core staff,2,,0.31919302680012174,0.21179373600770493,0,0,-265,0
100155,1,Cash loans,M,Y,N,2,213300.0,1235000.0,77700.0,1165000.0,Working,Higher education,Civil marriage,House / apartment,-10318,-274,-5643,-2954,Sales staff,2,,0.29120367698896116,0.47117417737875616,0,0,-422,1
100156,0,Cash loans,F,Y,N,0,135000.0,335000.0,26200.0,335000.0,Working,Secondary / secondary special,Married,House / apartment,-14781,-190,-1746,-2516,,1,,0.4796773392916391,0.7242446017211692,0,0,-381,1
100157,0,Cash loans,M,N,Y,1,96000.0,385000.0,13900.0,345000.0,Working,Incomplete higher,Civil marriage,House / apartment,-19070,-2240,-773,-2930,Managers,2,0.18650238565351182,0.6353701178104235,0.2558335677813194,0,0,-2023,1
100158,0,Cash loans,M,N,Y,0,121500.00000000001,520000.0,34000.0,490000.0,State servant,Higher education,Married,House / apartment,-16262,-1993,-7937,-4367,,1,,0.4500003198071645,0.5499109095476972,0,0,-545,2
100159,0,Revolving loans,F,Y,Y,0,80000.0,385000.0,16200.0,335000.0,Working,Secondary / secondary special,Married,House / apartment,-21106,-698,-3984,-238,Core staff,2,,0.721172679136142,0.5873806460189325,2,2,-1001,2
100160,0,Cash loans,M,Y,Y,0,211950.0,425000.0,30200.0,395000.0,Working,Higher education,Married,House / apartment,-19021,-1043,-212,-3748,,2,,0.2401004961768443,0.3821290797315997,0,0,-424,5
100161,1,Cash loans,F,N,Y,0,284000.0,720000.0,31100.0,755000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13656,-366,-10954,-5510,,2,0.07344236591495029,0.5088363300300184,0.23092202003012174,0,0,-1881,2
100162,0,Cash loans,F,N,Y,2,67000.0,135000.0,5600.0,125000.0,Working,Secondary / secondary special,Married,House / apartment,-16234,-859,-2767,-3748,Laborers,2,0.5410448133961255,0.29427559269776943,0.3957689153609772,0,0,-36,1
100163,0,Cash loans,F,N,N,0,82000.0,320000.0,19600.0,330000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13325,-4824,-4632,-2038,Core staff,2,,0.4523351759813652,0.522830191312695,0,0,-8,2
100164,0,Cash loans,F,N,Y,0,371250.0,2000000.0,114300.0,2080000.0,Working,Higher education,Widow,House / apartment,-18477,-823,-2066,-275,Managers,2,,0.27987824422461316,0.4234831637259385,0,0,-11,1
100165,0,Revolving loans,F,N,Y,1,81000.0,365000.0,19700.0,380000.0,State servant,Higher education,Civil marriage,House / apartment,-15143,-423,-10101,-167,,3,,0.6009229131098746,0.4242671798991509,0,0,-620,2
100166,0,Cash loans,M,Y,N,4,77000.0,310000.0,11600.0,290000.0,State servant,Secondary / secondary special,Single / not married,With parents,-17302,-560,-8859,-2547,Core staff,2,,0.47839213922540325,0.2774133644229449,0,0,-1543,4
100167,0,Cash loans,F,N,N,0,521000.0,960000.0,31800.0,1000000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17637,-1277,-3972,-103,,2,,0.36879818104512496,0.5094802011575438,0,0,-454,4
100168,0,Cash loans,F,N,N,0,105000.0,245000.0,12700.0,245000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13872,-1177,-5685,-1069,Managers,2,,0.5084616982530753,0.5651104715958819,0,0,-3814,2
100169,0,Cash loans,F,N,N,0,253000.0,1085000.0,73800.0,1000000.0,Working,Secondary / secondary special,Married,House / apartment,-22764,-183,-1075,-5861,Laborers,2,,0.5827128025857456,0.6981813973773635,0,0,-394,5
100170,0,Cash loans,F,N,Y,0,48450.0,135000.0,5200.0,130000.0,State servant,Lower secondary,Single / not married,House / apartment,-20364,-212,-3787,-503,,2,0.47019180374938385,0.26972705231619487,,0,0,-64,4
100171,0,Cash loans,M,N,N,0,213300.0,1260000.0,43600.0,1270000.0,Working,Higher education,Widow,House / apartment,-17954,-498,-1187,-4472,Sales staff,2,,0.43007103730991675,0.448140097243709,0,0,-987,2
100172,0,Cash loans,F,Y,N,2,244350.00000000003,850000.0,45200.0,795000.0,Working,Higher education,Civil marriage,House / apartment,-17402,-2400,-2918,-5360,Medicine staff,2,,0.21112027605160436,0.38897339198051634,0,0,-515,4
100173,0,Cash loans,F,Y,Y,0,357750.0,1090000.0,60400.0,950000.0,Working,Higher education,Separated,House / apartment,-11977,-1094,-4219,-321,Managers,2,,0.8416638498721519,0.2820918985876361,0,0,-305,1
100174,0,Cash loans,F,Y,Y,0,320000.0,1310000.0,53400.0,1360000.0,Working,Secondary / secondary special,Married,House / apartment,-18022,-232,-1814,-5753,,3,,0.6697345515684802,,0,0,-343,0
100175,0,Cash loans,F,N,Y,0,233000.0,535000.0,41400.0,500000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-11040,-2088,-1665,-3285,Sales staff,2,0.8704978316346924,0.7169038383186214,0.7287796758496559,0,0,-1852,3
100176,0,Cash loans,F,Y,Y,1,159000.0,635000.0,21500.0,615000.0,Working,Secondary / secondary special,Married,House / apartment,-16013,-23,-1905,-1334,High skill tech staff,2,0.44132524126707445,0.47536414447500697,0.8507679894838136,0,0,-1125,2
100177,0,Cash loans,M,N,Y,0,150000.0,830000.0,36300.0,800000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17247,-1653,-3283,-1959,Core staff,2,,0.6498949362754751,0.5453509957598959,0,0,-125,4
100178,0,Cash loans,F,Y,Y,0,163350.0,455000.0,14700.0,465000.0,Working,Higher education,Civil marriage,House / apartment,-11643,-775,-798,-5885,Laborers,2,,0.6335071119841219,0.30934944097946104,0,0,-693,2
100179,0,Cash loans,M,Y,Y,0,102000.0,285000.0,13600.0,255000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20364,365243,-8316,-1974,,2,,0.3713268723135803,0.508340479504607,0,0,-588,2
100180,0,Cash loans,F,Y,Y,0,71550.0,140000.0,4400.0,135000.0,Commercial associate,Higher education,Married,House / apartment,-15663,-90,-693,-4395,Sales staff,2,,0.5205980953021686,,0,0,-793,1
100181,0,Cash loans,F,N,Y,0,95850.0,530000.0,35600.0,545000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10219,-239,-14628,-1684,Accountants,2,,0.7580488018557762,0.5760497889608478,0,0,-996,5
100182,0,Cash loans,F,N,N,0,144450.0,735000.0,31500.0,745000.0,Commercial associate,Higher education,Married,House / apartment,-19923,-2520,-23564,-3180,,2,,0.5102503963215675,0.3407900633551602,0,0,-233,2
100183,0,Cash loans,M,N,Y,0,182000.0,650000.0,39300.0,625000.0,Pensioner,Secondary / secondary special,Single / not married,With parents,-18012,365243,-1852,-2126,,3,,0.1791213883879968,,0,0,-824,2
100184,0,Cash loans,M,N,Y,0,257000.0,1000000.0,39700.0,1000000.0,Working,Secondary / secondary special,Married,Rented apartment,-17116,-517,-4131,-4169,Sales staff,2,,0.7797060394967724,,0,0,-662,1
100185,1,Cash loans,F,N,Y,0,211000.0,495000.0,17900.0,435000.0,Working,Secondary / secondary special,Married,House / apartment,-15041,-581,-325,-1630,Laborers,3,0.4438099151581092,0.45669459525433964,0.21444347085847615,0,0,-301,2
100186,0,Cash loans,M,Y,Y,2,55350.00000000001,275000.0,18700.0,250000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17955,-1220,-3057,-1565,Drivers,2,0.2776350013932063,0.5979137000638672,0.653785235743885,0,0,-580,4
100187,0,Cash loans,M,Y,Y,0,156600.0,355000.0,25800.0,350000.0,Pensioner,Higher education,Married,House / apartment,-12126,365243,-3069,-2167,,2,,0.1746324778846536,0.7056699965173427,0,0,-1520,0
100188,0,Cash loans,F,Y,Y,1,140000.0,545000.0,17800.0,525000.0,Working,Secondary / secondary special,Married,House / apartment,-16042,-309,-1577,-3163,Sales staff,2,0.4514528905616594,0.6070671693837177,,0,0,-1112,1
100189,0,Cash loans,F,N,N,0,71000.0,135000.0,8500.0,120000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16666,-6336,-157,-2711,,2,,0.39609797041461553,0.3354077520396613,0,0,-32,2
100190,0,Cash loans,F,Y,Y,1,163350.0,560000.0,29900.0,480000.0,Working,Higher education,Married,House / apartment,-17112,-873,-519,-3269,Sales staff,2,,0.30230489465212257,,2,2,-346,1
100191,0,Cash loans,F,Y,Y,0,144000.0,485000.0,22700.0,500000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14281,-1078,-3042,-1866,Drivers,2,,0.54796637115607,,0,0,-97,2
100192,1,Cash loans,M,N,Y,0,182000.0,400000.0,19500.0,345000.0,Pensioner,Incomplete higher,Civil marriage,House / apartment,-19813,365243,-2321,-1435,,3,0.5202565051723981,0.35482162168075604,0.21248460548784429,1,0,-1491,5
100193,0,Cash loans,M,N,Y,1,164000.0,480000.0,32700.0,415000.0,Working,Secondary / secondary special,Married,House / apartment,-15287,-137,-7015,-3085,,2,,0.643442488186234,0.46825246668699805,0,0,-298,1
100194,0,Cash loans,F,N,N,1,373950.0,1220000.0,64000.0,1065000.0,Commercial associate,Higher education,Married,House / apartment,-17024,-1489,-9565,-1814,Core staff,2,0.46774513091315756,0.396168952050146,,0,0,-916,1
100195,0,Cash loans,F,N,Y,4,69000.0,130000.0,6500.0,110000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11041,365243,-4571,-5954,,3,,0.3923217508106858,,0,0,-148,1
100196,0,Revolving loans,F,N,N,1,139000.0,370000.0,18200.0,355000.0,Working,Secondary / secondary special,Married,House / apartment,-21481,-2920,-3230,-2600,Core staff,2,0.31517084242949894,0.5193773343000079,,0,0,-786,2
100197,0,Cash loans,M,N,Y,0,161000.0,820000.0,47900.0,815000.0,Working,Secondary / secondary special,Married,House / apartment,-21993,-999,-7121,-3335,,3,0.3322152129716431,0.731794711659746,0.34789830713145287,0,0,-618,2
100198,0,Cash loans,M,Y,N,0,702000.0,3000000.0,154700.0,2580000.0,Working,Higher education,Married,House / apartment,-14173,-331,-1262,-3095,,3,0.77136457996877,0.5891475815382525,0.4546844216393279,0,0,-48,0
100199,0,Cash loans,M,N,N,0,287000.0,980000.0,49000.0,855000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9158,-47,-6762,-4869,,1,0.5512667199457618,0.6330856423857152,,0,0,-69,2
100200,1,Cash loans,M,N,N,0,182000.0,825000.0,50100.0,735000.0,Working,Secondary / secondary special,Married,House / apartment,-14226,-779,-2107,-596,Core staff,2,,0.24219147703564164,0.30766289607260733,0,0,-583,2
100201,0,Cash loans,F,Y,N,1,277000.0,1515000.0,104700.0,1320000.0,Working,Secondary / secondary special,Married,House / apartment,-16194,-3604,-580,-2499,Drivers,2,,0.6903409757458002,,0,0,-71,1
100202,0,Cash loans,F,N,Y,0,135000.0,670000.0,22100.0,675000.0,Working,Higher education,Single / not married,House / apartment,-13987,-194,-5978,-2177,Managers,2,,0.4576093471967529,0.523489197674144,0,0,-427,1
100203,0,Cash loans,F,N,N,2,241000.0,945000.0,37900.0,895000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18622,-5704,-1307,-2541,,2,0.3446929171494663,0.4959312968798716,0.4418777364170947,0,0,-854,1
100204,1,Cash loans,M,Y,Y,0,151000.0,875000.0,54200.0,875000.0,Working,Secondary / secondary special,Widow,House / apartment,-10526,-3652,-2820,-230,Drivers,3,,0.2840848765410097,0.03895450907657613,2,2,-424,5
100205,0,Cash loans,F,N,N,0,425000.0,1575000.0,117400.0,1520000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17316,-77,-4000,-3105,Managers,2,0.4930651454860607,0.7026922640749862,0.699499794440789,0,0,-1039,4
